status,id_kelamin,kelurahan,dusun,id_hub_rumah_tangga,id_hub_keluarga,usia,id_nikah,id_difable,id_penyakit_kronis,id_partisipasi_sekolah,id_pendidikan,id_ijazah,id_pekerjaan,id_status_dalam_pekerjaan,id_keberadaan,nama_sls,jml_anggota_keluarga,sta_bangunan,sta_lahan,luas_lantai,lantai,dinding,kondisi_dinding,atap,kondisi_atap,jumlah_kamar,sumber_air_minum,cara_peroleh_air_minum,sumber_penerangan,daya,bb_masak,fas_bab,kloset,buang_tinja,ada_tabung_gas,ada_lemari_es,ada_ac,ada_pemanas,ada_telepon,ada_tv,ada_emas,ada_laptop,ada_sepeda,ada_motor,ada_mobil,ada_perahu,ada_motor_tempel,ada_perahu_motor,ada_kapal,aset_tak_bergerak,luas_atb,rumah_lain,jumlah_sapi,jumlah_kerbau,jumlah_kuda,jumlah_babi,jumlah_kambing,sta_art_usaha
rentan miskin,1,Sumberadi,,3,3,12,1,0,0,1,1,,,,,,8,1,1,370,2,1,2,4,2,2,6,3,1,2,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,1
rentan miskin,2,Sumberadi,,2,2,43,2,0,0,2,4,2,19,1,,,8,1,1,370,2,1,2,4,2,2,6,3,1,2,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,42,2,0,0,2,4,2,19,1,,,8,1,1,370,2,1,2,4,2,2,6,3,1,2,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,1
rentan miskin,2,Sumberadi,7,1,1,31,2,0,0,2,4,2,,,,,1,1,1,48,6,1,2,4,2,1,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,80,4,,,,,,1
rentan miskin,,Sumberadi,,2,2,,,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,21,1,0,0,2,7,3,12,4,,,2,1,1,630,6,1,2,4,2,3,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,190,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,26,1,0,0,2,7,3,12,4,,,2,1,1,630,6,1,2,4,2,3,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,190,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,46,3,0,0,2,1,1,,,,,1,1,1,540,6,1,2,4,2,2,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,2,Sumberadi,7,2,2,60,2,0,0,2,1,1,,,,KONTENG,1,1,1,640,6,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,0,0,0,0,0,1
rentan miskin,2,Sumberadi,,2,2,23,1,0,0,2,7,3,12,4,,,2,1,1,540,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,27,1,0,0,2,7,3,9,4,,,2,1,1,540,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,1,1,54,1,0,0,2,7,3,14,4,,,1,1,1,640,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,1,4,1,3,2,4,2,4,2,1,75,4,,,,,,2
rentan miskin,2,Sumberadi,7,2,2,56,2,0,0,2,1,1,,,,KONTENG,1,1,1,630,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,80,4,0,0,0,0,0,1
rentan miskin,2,Sumberadi,,2,2,49,2,0,0,2,4,2,9,1,,,2,1,1,630,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,80,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,52,2,0,0,2,4,2,14,1,,,2,1,1,630,6,1,2,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,80,4,,,,,,1
rentan miskin,2,Sumberadi,,1,1,80,4,0,0,,,,9,1,,,1,1,1,2000,4,1,2,4,2,1,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,3,3,15,1,0,0,1,1,,,,,,4,1,1,540,6,1,2,4,2,2,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,3,3,12,1,0,0,1,1,,,,,,4,1,1,540,6,1,2,4,2,2,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,48,2,0,0,2,7,3,11,1,,,4,1,1,540,6,1,2,4,2,2,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,48,2,0,0,2,7,3,11,4,,,4,1,1,540,6,1,2,4,2,2,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,3,3,18,1,0,0,1,7,2,,,,,3,1,1,540,4,1,2,4,1,2,6,3,1,1,8,1,1,3,2,3,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,53,2,0,0,2,7,3,,,,,3,1,1,540,4,1,2,4,1,2,6,3,1,1,8,1,1,3,2,3,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,62,2,0,0,2,4,2,11,1,,,3,1,1,540,4,1,2,4,1,2,6,3,1,1,8,1,1,3,2,3,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,68,2,0,0,2,1,1,,,,,2,1,1,640,6,1,2,4,2,2,6,3,1,1,8,2,1,1,2,4,2,4,2,3,1,4,1,4,2,4,2,4,2,1,580,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,90,2,0,0,2,1,1,1,1,,,2,1,1,640,6,1,2,4,2,2,6,3,1,1,8,2,1,1,2,4,2,4,2,3,1,4,1,4,2,4,2,4,2,1,580,4,,,,,,1
rentan miskin,2,Sumberadi,,2,2,22,1,0,0,2,7,3,21,4,,,1,1,1,400,2,1,2,4,2,3,6,3,1,3,3,1,2,2,2,3,2,4,2,3,2,4,1,3,1,4,2,4,2,1,120,4,,,,,,
rentan miskin,1,Sumberadi,7,3,3,8,1,1,0,1,,,,,1,KONTENG,3,1,1,84,2,1,2,4,2,2,6,3,1,1,3,2,1,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,1,Sumberadi,7,1,1,31,2,0,0,2,,3,11,4,1,KONTENG,3,1,1,84,2,1,2,4,2,2,6,3,1,1,3,2,1,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,7,2,2,32,2,0,0,2,,3,,,1,KONTENG,3,1,1,84,2,1,2,4,2,2,6,3,1,1,3,2,1,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,,2,2,25,1,0,0,2,7,3,12,4,,,1,3,3,450,4,1,2,4,2,1,5,3,1,1,8,2,1,1,2,4,2,4,2,4,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,60,2,0,0,0,1,,,,,,2,1,1,540,2,1,1,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,1,,,,,1
rentan miskin,1,Sumberadi,,1,1,61,2,0,0,2,1,1,11,1,,,2,1,1,540,2,1,1,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,1,,,,,1
rentan miskin,2,Sumberadi,7,3,3,6,1,0,0,1,,,,,1,KONTENG,4,1,1,81,2,1,2,4,1,2,6,3,1,2,3,1,1,2,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,81,4,0,0,0,0,0,2
rentan miskin,1,Sumberadi,7,3,3,9,1,0,0,1,,,,,1,KONTENG,4,1,1,81,2,1,2,4,1,2,6,3,1,2,3,1,1,2,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,81,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,7,2,2,35,2,0,0,2,,2,,,1,KONTENG,4,1,1,81,2,1,2,4,1,2,6,3,1,2,3,1,1,2,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,81,4,0,0,0,0,0,2
rentan miskin,,Sumberadi,7,1,1,,,0,0,,,,,,,KONTENG,4,1,1,81,2,1,2,4,1,2,6,3,1,2,3,1,1,2,2,3,2,4,2,3,2,4,1,3,2,4,2,4,2,1,81,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,,3,3,7,1,0,0,1,,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,3,3,17,1,0,0,1,4,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,3,3,20,1,0,0,2,7,3,4,1,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,2,2,,,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,11,1,0,0,1,1,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,0,1,0,0,0,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,37,2,0,0,2,7,3,12,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,27,1,0,0,2,7,3,,,,,4,1,1,640,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,1,3,1,3,2,4,2,4,2,1,100,4,,,,,2,1
rentan miskin,2,Sumberadi,,3,3,25,1,0,0,2,10,3,,,,,4,1,1,640,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,1,3,1,3,2,4,2,4,2,1,100,4,,,,,2,1
rentan miskin,2,Sumberadi,,2,2,47,2,0,0,2,7,3,9,1,,,4,1,1,640,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,1,3,1,3,2,4,2,4,2,1,100,4,,,,,2,1
rentan miskin,1,Sumberadi,,1,1,51,2,0,0,2,7,3,1,1,,,4,1,1,640,2,1,1,4,1,3,6,3,1,1,3,1,1,1,2,3,2,4,2,3,1,3,1,3,2,4,2,4,2,1,100,4,,,,,2,1
rentan miskin,2,Sumberadi,,3,3,17,1,0,0,1,7,2,,,,,3,1,1,180,4,1,2,4,1,2,12,3,1,1,8,3,4,4,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,54,4,,,,,,
rentan miskin,2,Sumberadi,,3,3,13,1,0,0,1,1,,,,,,3,1,1,180,4,1,2,4,1,2,12,3,1,1,8,3,4,4,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,54,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,45,4,0,0,2,7,3,21,4,,,3,1,1,180,4,1,2,4,1,2,12,3,1,1,8,3,4,4,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,54,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,50,2,0,0,2,4,2,,,,,2,1,1,400,2,1,2,4,2,3,6,3,1,3,3,1,2,2,2,3,2,4,2,3,2,4,1,3,1,4,2,4,2,1,120,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,54,2,0,0,2,4,2,21,4,,,2,1,1,400,2,1,2,4,2,3,6,3,1,3,3,1,2,2,2,3,2,4,2,3,2,4,1,3,1,4,2,4,2,1,120,4,,,,,,
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,4,5,1,270,4,1,1,4,1,4,7,3,1,1,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,1,Sumberadi,,3,3,12,1,0,0,1,1,,,,,,4,5,1,270,4,1,1,4,1,4,7,3,1,1,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,2,Sumberadi,,2,2,31,2,0,0,2,7,3,21,4,,,4,5,1,270,4,1,1,4,1,4,7,3,1,1,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,34,2,0,0,2,7,3,21,4,,,4,5,1,270,4,1,1,4,1,4,7,3,1,1,3,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,3,3,21,1,0,0,1,7,3,21,,,,4,1,1,2000,4,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,2,4,2,4,2,4,2,1,500,4,,,,,,
rentan miskin,2,Sumberadi,,3,3,16,1,0,0,1,7,2,21,,,,4,1,1,2000,4,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,2,4,2,4,2,4,2,1,500,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,41,2,0,0,2,7,1,3,4,,,4,1,1,2000,4,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,2,4,2,4,2,4,2,1,500,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,47,2,0,0,2,7,4,3,4,,,4,1,1,2000,4,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,2,4,2,4,2,4,2,1,500,4,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,1,1,77,1,0,0,,,,,,,,1,1,1,400,4,1,2,4,2,1,6,3,1,1,8,3,4,4,2,4,2,4,2,3,1,4,2,4,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,7,1,1,54,2,0,0,2,1,1,,,1,KONTENG,1,1,1,560,6,1,1,4,2,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,,2,2,74,2,0,0,,,,1,6,,,2,1,1,480,6,1,2,4,2,2,6,3,1,6,8,2,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,184,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,87,2,0,0,,,,,,,,2,1,1,480,6,1,2,4,2,2,6,3,1,6,8,2,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,184,4,,,,,,2
rentan miskin,2,Sumberadi,,3,3,18,1,0,0,1,7,2,,,,,5,1,1,480,6,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,298,4,,,,,,1
rentan miskin,2,Sumberadi,,3,3,12,1,0,0,1,1,,,,,,5,1,1,480,6,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,298,4,,,,,,1
rentan miskin,2,Sumberadi,,3,3,7,1,0,0,,,,,,,,5,1,1,480,6,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,298,4,,,,,,1
rentan miskin,2,Sumberadi,,2,2,43,2,0,0,2,4,2,,,,,5,1,1,480,6,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,298,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,43,2,0,0,2,4,2,1,1,,,5,1,1,480,6,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,298,4,,,,,,1
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,3,1,1,540,2,1,2,4,2,2,6,3,1,1,8,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,78,4,,,,,,2
rentan miskin,1,Sumberadi,,3,3,10,1,0,0,1,1,,,,,,3,1,1,540,2,1,2,4,2,2,6,3,1,1,8,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,78,4,,,,,,2
rentan miskin,2,Sumberadi,,1,1,42,3,0,0,2,1,1,12,1,,,3,1,1,540,2,1,2,4,2,2,6,3,1,1,8,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,78,4,,,,,,2
rentan miskin,2,Sumberadi,,3,3,37,1,0,0,2,1,1,21,4,,,3,1,1,180,2,1,1,4,1,2,7,3,1,2,8,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,168,4,,,,,,2
rentan miskin,2,Sumberadi,,2,2,81,2,0,0,0,1,,1,4,,,3,1,1,180,2,1,1,4,1,2,7,3,1,2,8,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,168,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,90,2,0,0,,,,,,,,3,1,1,180,2,1,1,4,1,2,7,3,1,2,8,1,2,2,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,168,4,,,,,,2
rentan miskin,2,Sumberadi,,3,3,3,1,0,0,,,,,,,,4,1,1,800,2,1,1,4,2,2,5,3,1,1,3,3,4,4,2,4,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,3,3,3,1,0,0,,,,,,,,4,1,1,800,2,1,1,4,2,2,5,3,1,1,3,3,4,4,2,4,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,2,2,32,2,0,0,2,4,2,,,,,4,1,1,800,2,1,1,4,2,2,5,3,1,1,3,3,4,4,2,4,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,1,Sumberadi,,1,1,34,2,0,0,2,7,3,19,4,,,4,1,1,800,2,1,1,4,2,2,5,3,1,1,3,3,4,4,2,4,2,4,2,3,2,4,2,3,2,4,2,4,2,2,,4,,,,,,
rentan miskin,2,Sumberadi,,1,1,72,4,0,0,2,1,1,,,,,1,1,1,270,4,1,1,4,1,2,12,3,1,6,8,3,3,4,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,150,4,,,,,,2
rentan miskin,2,Sumberadi,,3,3,21,1,10,0,2,1,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,19,1,0,0,2,7,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,8,1,0,0,1,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,42,2,0,0,2,4,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,16,3,3,3,1,0,0,0,,,,,,,1,1,3,32,2,1,1,5,1,2,3,2,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,4,2,4,2,4,2,2,,4,,,,,,1
rentan miskin,1,Sumberadi,7,3,3,11,1,0,0,1,,,,,1,KONTENG,3,1,1,120,2,1,2,4,2,2,6,3,1,,2,1,1,2,1,4,2,4,2,3,1,4,1,4,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,1,Sumberadi,7,1,1,45,2,0,0,2,,3,1,4,1,KONTENG,3,1,1,120,2,1,2,4,2,2,6,3,1,,2,1,1,2,1,4,2,4,2,3,1,4,1,4,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,7,2,2,40,2,0,0,2,4,2,,,1,KONTENG,3,1,1,120,2,1,2,4,2,2,6,3,1,,2,1,1,2,1,4,2,4,2,3,1,4,1,4,2,4,2,4,2,2,0,4,0,0,0,0,0,2
rentan miskin,2,Sumberadi,10,2,2,24,1,0,0,2,4,2,9,4,,,1,3,,60,6,1,2,4,2,0,12,3,1,6,8,4,,4,2,4,2,4,2,4,2,4,1,4,2,4,2,4,2,2,,4,,,,,,2
rentan miskin,2,Sumberadi,,2,2,17,1,0,0,1,7,2,,,,,1,1,1,90,9,1,2,4,2,2,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,200,4,,,,,,2
rentan miskin,2,Sumberadi,,2,2,19,1,0,0,1,4,1,,,,,1,1,1,360,6,1,2,4,2,1,7,3,1,6,8,1,3,4,1,4,2,4,2,3,2,4,1,4,2,4,2,4,2,1,200,4,,,,,,2
rentan miskin,2,Sumberadi,,3,3,19,1,0,0,1,7,2,,,,,2,1,1,540,2,1,1,4,2,3,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,2,Sumberadi,,1,1,46,2,0,0,2,1,1,,,,,2,1,1,540,2,1,1,4,2,3,6,3,1,1,3,2,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,90,4,,,,,,2
rentan miskin,2,Sumberadi,,2,2,67,2,0,0,2,1,1,12,1,,,2,1,1,350,2,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,70,2,0,0,2,1,1,1,6,,,2,1,1,350,2,1,1,4,2,2,6,3,1,1,3,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,2,,4,,,,,,2
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,3,3,,,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,33,2,0,0,2,4,2,12,1,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,,Sumberadi,,1,1,,,0,0,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,52,2,0,0,2,4,2,,,,,2,1,1,540,6,1,2,4,2,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
rentan miskin,1,Sumberadi,,1,1,53,2,0,0,2,7,3,17,4,,,2,1,1,540,6,1,2,4,2,3,6,3,1,1,8,1,1,1,2,4,2,4,2,3,2,4,1,3,2,4,2,4,2,1,100,4,,,,,,2
rentan miskin,1,Sumberadi,,3,3,35,1,0,0,2,7,3,11,7,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,1,Sumberadi,,3,3,25,1,0,0,2,4,2,21,4,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,2,Sumberadi,,3,3,23,1,0,0,2,4,2,21,4,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,1,Sumberadi,,3,3,21,1,0,0,2,4,2,,,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,2,Sumberadi,,2,2,60,2,0,0,2,1,1,1,1,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,1,Sumberadi,,1,1,63,2,0,0,2,4,2,1,1,,,6,1,1,480,2,1,1,4,1,4,6,3,1,1,3,1,1,3,1,3,2,4,2,3,1,4,1,3,2,4,2,4,2,1,280,4,,,,,,1
rentan miskin,1,Sumberadi,,3,3,5,1,0,0,0,,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,1,Sumberadi,,3,3,17,1,0,0,1,7,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rentan miskin,2,Sumberadi,,2,2,41,2,0,0,2,4,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
